,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
224772,2017-02-20 13:43:15,2017-02-20 13:51:28,493,Theater on the Lake,Theater on the Lake,Customer,,
255404,2017-02-24 07:22:18,2017-02-24 07:31:21,543,Ellis Ave & 58th St,Prairie Ave & Garfield Blvd,Subscriber,Male,1987.0
13080,2017-01-05 15:47:56,2017-01-05 15:56:21,505,Clark St & Lake St,Canal St & Adams St,Subscriber,Male,1974.0
1005500,2017-05-29 13:56:14,2017-05-29 14:18:52,1358,Hampden Ct & Diversey Pkwy,Michigan Ave & Oak St,Subscriber,Male,1983.0
1384687,2017-06-21 09:00:50,2017-06-21 09:22:10,1280,Lakeview Ave & Fullerton Pkwy,Mies van der Rohe Way & Chestnut St,Subscriber,Female,1988.0
446686,2017-04-03 08:49:35,2017-04-03 09:08:55,1160,Halsted St & Maxwell St,Field Museum,Subscriber,Female,1981.0
305880,2017-03-06 17:05:46,2017-03-06 17:12:42,416,Southport Ave & Wellington Ave,Southport Ave & Roscoe St,Subscriber,Female,1962.0
879488,2017-05-18 04:47:08,2017-05-18 04:52:46,338,Kingsbury St & Kinzie St,Clinton St & Jackson Blvd,Subscriber,Female,1974.0
1494330,2017-06-27 12:59:21,2017-06-27 13:24:17,1496,Cannon Dr & Fullerton Ave,Clark St & Armitage Ave,Customer,,
691745,2017-04-28 13:30:41,2017-04-28 13:41:36,655,Canal St & Adams St,Michigan Ave & Madison St,Customer,,
30803,2017-01-12 08:10:03,2017-01-12 08:27:23,1040,Wentworth Ave & Archer Ave,Dearborn St & Monroe St,Subscriber,Male,1967.0
1019234,2017-05-30 09:15:39,2017-05-30 09:21:46,367,LaSalle St & Illinois St,Canal St & Madison St,Subscriber,Male,1989.0
180376,2017-02-15 19:21:15,2017-02-15 19:36:00,885,Clinton St & Madison St,Calumet Ave & 18th St,Subscriber,Male,1973.0
484264,2017-04-08 18:59:39,2017-04-08 19:20:49,1270,Lake Shore Dr & North Blvd,Dusable Harbor,Customer,,
1410999,2017-06-22 17:33:14,2017-06-22 17:44:18,664,Michigan Ave & Oak St,Wells St & Concord Ln,Subscriber,Male,1950.0
545575,2017-04-15 13:03:19,2017-04-15 13:11:07,468,McClurg Ct & Illinois St,Lake Shore Dr & Monroe St,Subscriber,Male,1981.0
965458,2017-05-26 14:43:28,2017-05-26 14:47:52,264,Ashland Ave & Lake St,Ashland Ave & Grand Ave,Subscriber,Male,1979.0
508893,2017-04-11 13:37:24,2017-04-11 13:41:02,218,Michigan Ave & Madison St,LaSalle St & Adams St,Subscriber,Male,1983.0
1199472,2017-06-09 18:43:28,2017-06-09 19:02:39,1151,LaSalle St & Jackson Blvd,McClurg Ct & Illinois St,Subscriber,Male,1977.0
598922,2017-04-19 18:00:32,2017-04-19 18:19:49,1157,Clark St & Randolph St,Morgan St & Polk St,Subscriber,Male,1976.0
1123353,2017-06-05 12:56:14,2017-06-05 13:04:06,472,Dearborn St & Erie St,Clark St & Randolph St,Subscriber,Female,1991.0
780586,2017-05-10 16:13:39,2017-05-10 16:19:45,366,St. Clair St & Erie St,Clark St & Elm St,Subscriber,Male,1986.0
1350655,2017-06-19 08:26:35,2017-06-19 08:39:43,788,Stetson Ave & South Water St,Clinton St & Jackson Blvd,Subscriber,Male,1994.0
386642,2017-03-23 15:09:08,2017-03-23 15:21:36,748,Larrabee St & Kingsbury St,Clinton St & Tilden St,Subscriber,Male,1975.0
587677,2017-04-18 17:20:25,2017-04-18 17:28:22,477,Clinton St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1988.0
35584,2017-01-13 15:40:38,2017-01-13 15:49:22,524,Lincoln Ave & Roscoe St,Oakley Ave & Roscoe St,Subscriber,Male,1956.0
1195179,2017-06-09 16:18:54,2017-06-09 16:49:40,1846,Theater on the Lake,Lake Shore Dr & Diversey Pkwy,Customer,,
1438788,2017-06-24 12:11:18,2017-06-24 12:26:45,927,Shore Dr & 55th St,Shore Dr & 55th St,Subscriber,Male,1984.0
1272671,2017-06-14 06:45:29,2017-06-14 07:01:27,958,LaSalle St & Jackson Blvd,Burnham Harbor,Subscriber,Male,1980.0
131331,2017-02-06 07:58:24,2017-02-06 08:23:17,1493,Orleans St & Elm St (*),Loomis St & Jackson Blvd,Subscriber,Female,1976.0
464449,2017-04-06 18:41:38,2017-04-06 18:49:25,467,Wabash Ave & Roosevelt Rd,State St & 19th St,Subscriber,Female,1983.0
151700,2017-02-10 09:00:41,2017-02-10 09:05:20,279,Canal St & Monroe St (*),Dearborn St & Monroe St,Subscriber,Male,1952.0
502445,2017-04-10 13:43:43,2017-04-10 13:50:49,426,Desplaines St & Randolph St,Daley Center Plaza,Subscriber,Male,1986.0
356311,2017-03-17 20:10:28,2017-03-17 20:17:11,403,Dayton St & North Ave,Wells St & Concord Ln,Subscriber,Male,1991.0
204703,2017-02-18 15:42:05,2017-02-18 17:08:44,5199,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
484655,2017-04-08 19:42:52,2017-04-08 19:47:28,276,Shore Dr & 55th St,Lake Park Ave & 53rd St,Customer,,
1360529,2017-06-19 18:45:12,2017-06-19 19:53:07,4075,Morgan Ave & 14th Pl,Morgan Ave & 14th Pl,Subscriber,Female,1979.0
320118,2017-03-08 16:49:28,2017-03-08 16:56:32,424,Rush St & Hubbard St,Clinton St & Washington Blvd,Subscriber,Male,1982.0
623311,2017-04-22 11:25:54,2017-04-22 11:34:29,515,Logan Blvd & Elston Ave,California Ave & Altgeld St,Subscriber,Female,1971.0
949505,2017-05-25 10:57:19,2017-05-25 11:03:28,369,Leavitt St & North Ave,Western Ave & Division St,Subscriber,Male,1981.0
1195997,2017-06-09 16:46:58,2017-06-09 17:02:05,907,Kingsbury St & Kinzie St,Paulina Ave & North Ave,Subscriber,Male,1985.0
278671,2017-03-01 07:01:12,2017-03-01 07:05:30,258,Michigan Ave & Lake St,Fairbanks Ct & Grand Ave,Subscriber,Male,1962.0
1111552,2017-06-04 16:59:28,2017-06-04 17:03:40,252,Damen Ave & Division St,Damen Ave & Pierce Ave,Subscriber,Female,1976.0
923852,2017-05-22 16:30:13,2017-05-22 16:32:23,130,Halsted St & Wrightwood Ave,Clark St & Wrightwood Ave,Subscriber,Male,1997.0
734908,2017-05-05 08:34:59,2017-05-05 08:50:01,902,Canal St & Madison St,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1987.0
939895,2017-05-24 11:37:05,2017-05-24 11:45:35,510,Clark St & Lincoln Ave,Rush St & Cedar St,Subscriber,Male,1968.0
781545,2017-05-10 17:27:43,2017-05-10 17:48:55,1272,Marshfield Ave & Cortland St,Troy St & North Ave,Subscriber,Male,1967.0
241674,2017-02-22 11:14:33,2017-02-22 11:18:00,207,Southport Ave & Wellington Ave,Sheffield Ave & Wellington Ave,Subscriber,Female,1988.0
1013304,2017-05-29 18:56:40,2017-05-29 19:02:06,326,Dearborn St & Adams St,Federal St & Polk St,Subscriber,Male,1987.0
605626,2017-04-20 14:22:05,2017-04-20 14:47:47,1542,Mies van der Rohe Way & Chestnut St,Clark St & Lincoln Ave,Customer,,
106343,2017-01-30 19:11:40,2017-01-30 19:19:15,455,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1986.0
527775,2017-04-13 17:37:46,2017-04-13 17:43:38,352,LaSalle St & Jackson Blvd,Canal St & Madison St,Subscriber,Male,1952.0
432521,2017-04-01 10:06:10,2017-04-01 10:10:18,248,Noble St & Milwaukee Ave,Damen Ave & Division St,Subscriber,Male,1992.0
1088150,2017-06-03 13:32:20,2017-06-03 13:40:52,512,Pine Grove Ave & Waveland Ave,Lake Shore Dr & Wellington Ave,Subscriber,Male,1986.0
596838,2017-04-19 15:50:21,2017-04-19 16:09:55,1174,Columbus Dr & Randolph St,Lake Shore Dr & North Blvd,Subscriber,Male,1956.0
689273,2017-04-28 08:29:43,2017-04-28 08:36:51,428,Marshfield Ave & Cortland St,Sheffield Ave & Kingsbury St,Subscriber,Male,1977.0
701044,2017-05-01 07:29:15,2017-05-01 07:33:52,277,Michigan Ave & 18th St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1988.0
250330,2017-02-23 08:00:29,2017-02-23 08:06:46,377,Clark St & Montrose Ave,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1974.0
1495750,2017-06-27 14:43:53,2017-06-27 15:27:16,2603,Damen Ave & Cortland St,Milwaukee Ave & Grand Ave,Subscriber,Male,1984.0
215490,2017-02-19 14:20:57,2017-02-19 14:40:41,1184,Halsted St & Willow St,Green St & Madison St,Customer,,
1338063,2017-06-18 14:05:03,2017-06-18 14:33:35,1712,Michigan Ave & Washington St,Field Blvd & South Water St,Customer,,
1297665,2017-06-15 19:20:55,2017-06-15 19:28:17,442,LaSalle St & Illinois St,Kingsbury St & Kinzie St,Subscriber,Female,1965.0
1218647,2017-06-10 19:23:51,2017-06-10 19:50:54,1623,Wood St & Hubbard St,California Ave & Milwaukee Ave,Customer,,
1510512,2017-06-28 09:14:51,2017-06-28 09:23:32,521,Wabash Ave & 8th St,900 W Harrison St,Subscriber,Male,1979.0
1301163,2017-06-16 06:41:00,2017-06-16 07:30:14,2954,Benson Ave & Church St,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1981.0
1192416,2017-06-09 14:13:11,2017-06-09 14:26:09,778,Western Ave & Winnebago Ave,Humboldt Blvd & Armitage Ave,Customer,,
351520,2017-03-16 20:22:23,2017-03-16 20:29:03,400,Sheffield Ave & Wellington Ave,Lincoln Ave & Belmont Ave,Subscriber,Female,1979.0
139167,2017-02-07 16:37:31,2017-02-07 16:49:11,700,Lincoln Ave & Roscoe St,Rockwell St & Eastwood Ave,Subscriber,Male,1980.0
703283,2017-05-01 11:33:33,2017-05-01 11:42:50,557,LaSalle St & Jackson Blvd,Wells St & Polk St,Subscriber,Female,1952.0
9182,2017-01-04 08:46:12,2017-01-04 08:53:01,409,Racine Ave (May St) & Fulton St,Jefferson St & Monroe St,Subscriber,Male,1987.0
396543,2017-03-24 16:12:17,2017-03-24 16:31:03,1126,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Male,1994.0
658006,2017-04-25 10:05:26,2017-04-25 10:14:26,540,Indiana Ave & Roosevelt Rd,Clinton St & Roosevelt Rd,Customer,,
1189255,2017-06-09 11:13:16,2017-06-09 11:18:43,327,Aberdeen St & Jackson Blvd,Loomis St & Taylor St (*),Subscriber,Male,1992.0
1326198,2017-06-17 15:47:54,2017-06-17 15:51:49,235,Green St & Madison St,Clinton St & Madison St,Subscriber,Male,1976.0
222334,2017-02-20 09:48:40,2017-02-20 10:16:07,1647,Michigan Ave & Congress Pkwy,Dearborn St & Erie St,Customer,,
1408639,2017-06-22 16:16:56,2017-06-22 16:24:00,424,Franklin St & Jackson Blvd,Green St & Madison St,Subscriber,Male,1962.0
256726,2017-02-24 10:30:31,2017-02-24 10:50:44,1213,Franklin St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Male,1996.0
118811,2017-02-02 10:24:54,2017-02-02 10:46:56,1322,Southport Ave & Roscoe St,Orleans St & Elm St (*),Subscriber,Male,1976.0
98274,2017-01-27 19:53:13,2017-01-27 19:57:30,257,Ellis Ave & 58th St,Ellis Ave & 53rd St,Subscriber,Male,1987.0
892864,2017-05-18 19:46:50,2017-05-18 19:49:37,167,Wells St & Concord Ln,Wells St & Evergreen Ave,Subscriber,Male,1994.0
945541,2017-05-24 20:11:08,2017-05-24 20:21:43,635,Broadway & Barry Ave,Clark St & Grace St,Subscriber,Male,1987.0
1420463,2017-06-23 11:53:50,2017-06-23 12:47:48,3238,Clarendon Ave & Junior Ter,Streeter Dr & Grand Ave,Customer,,
101784,2017-01-29 14:54:59,2017-01-29 15:04:06,547,Wells St & Polk St,Clark St & Lake St,Subscriber,Male,1986.0
1541766,2017-06-30 13:44:28,2017-06-30 13:50:29,361,Mies van der Rohe Way & Chicago Ave,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1963.0
855429,2017-05-16 13:59:14,2017-05-16 14:47:21,2887,State St & Harrison St,Buckingham Fountain,Customer,,
1417095,2017-06-23 07:12:15,2017-06-23 07:31:09,1134,Michigan Ave & Madison St,Wood St & Milwaukee Ave,Subscriber,Female,1992.0
953620,2017-05-25 17:00:32,2017-05-25 17:29:44,1752,Streeter Dr & Grand Ave,Larrabee St & Webster Ave,Subscriber,Female,1991.0
1072571,2017-06-02 16:06:36,2017-06-02 16:14:55,499,Clinton St & Washington Blvd,Milwaukee Ave & Grand Ave,Subscriber,Male,1990.0
41473,2017-01-15 23:28:04,2017-01-15 23:32:53,289,Woodlawn Ave & 55th St,Ellis Ave & 53rd St,Subscriber,Male,1987.0
160162,2017-02-12 11:47:48,2017-02-12 12:10:16,1348,Clark St & Wellington Ave,LaSalle St & Illinois St,Subscriber,Female,1988.0
341481,2017-03-13 22:20:44,2017-03-13 22:26:43,359,St. Clair St & Erie St,Kingsbury St & Erie St,Subscriber,Male,1983.0
1059742,2017-06-01 18:52:30,2017-06-01 18:59:45,435,California Ave & Fletcher St,California Ave & Byron St,Subscriber,Male,1979.0
944708,2017-05-24 18:35:41,2017-05-24 18:39:55,254,Clinton St & Madison St,Kingsbury St & Kinzie St,Subscriber,Male,1984.0
208746,2017-02-18 21:50:01,2017-02-18 22:05:19,918,Clark St & Schiller St,Michigan Ave & Pearson St,Customer,,
1185972,2017-06-09 07:46:42,2017-06-09 08:04:20,1058,Clinton St & Jackson Blvd,Wells St & Elm St,Subscriber,Male,1978.0
1186626,2017-06-09 08:14:04,2017-06-09 08:34:29,1225,Clinton St & Washington Blvd,Field Museum,Subscriber,Male,1975.0
1423544,2017-06-23 14:53:41,2017-06-23 15:04:49,668,Kingsbury St & Kinzie St,Aberdeen St & Monroe St,Subscriber,Male,1983.0
63024,2017-01-21 10:35:43,2017-01-21 10:49:32,829,Theater on the Lake,Sheffield Ave & Webster Ave,Subscriber,Male,1959.0
638615,2017-04-23 16:41:57,2017-04-23 16:48:29,392,Indiana Ave & 31st St,State St & 33rd St,Subscriber,Male,1992.0
21541,2017-01-09 14:58:30,2017-01-09 15:06:32,482,Wells St & Huron St,Clinton St & Jackson Blvd,Subscriber,Male,1976.0
554870,2017-04-15 18:43:05,2017-04-15 19:11:09,1684,Clark St & Elm St,Theater on the Lake,Customer,,
1466445,2017-06-25 17:45:15,2017-06-25 17:54:33,558,Dearborn St & Erie St,Clark St & Elm St,Subscriber,Female,1968.0
1377896,2017-06-20 19:04:43,2017-06-20 19:36:33,1910,Millennium Park,Wabash Ave & Grand Ave,Customer,,
1055718,2017-06-01 16:49:43,2017-06-01 16:57:44,481,Michigan Ave & Lake St,Canal St & Madison St,Subscriber,Male,1978.0
1329003,2017-06-17 18:42:46,2017-06-17 18:58:02,916,California Ave & Milwaukee Ave,Damen Ave & Pierce Ave,Customer,,
137130,2017-02-07 08:12:39,2017-02-07 08:26:32,833,Carpenter St & Huron St,St. Clair St & Erie St,Subscriber,Female,1982.0
433622,2017-04-01 12:05:56,2017-04-01 12:19:21,805,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,Subscriber,Male,1981.0
572495,2017-04-17 12:36:48,2017-04-17 12:42:29,341,Ashland Ave & Augusta Blvd,Ashland Ave & Augusta Blvd,Subscriber,Male,1980.0
520082,2017-04-12 16:38:44,2017-04-12 16:44:52,368,Clark St & Lake St,Canal St & Adams St,Subscriber,Male,1983.0
1175499,2017-06-08 15:58:04,2017-06-08 16:15:56,1072,Museum of Science and Industry,Dorchester Ave & 49th St,Customer,,
25766,2017-01-10 17:50:02,2017-01-10 17:57:02,420,Peoria St & Jackson Blvd,Clinton St & Washington Blvd,Subscriber,Male,1978.0
812640,2017-05-13 13:00:41,2017-05-13 13:03:04,143,Clark St & Schiller St,Wells St & Evergreen Ave,Subscriber,Male,1961.0
427323,2017-03-31 08:09:10,2017-03-31 08:15:55,405,Aberdeen St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Male,1986.0
727062,2017-05-04 09:44:20,2017-05-04 09:50:38,378,McClurg Ct & Illinois St,Rush St & Hubbard St,Subscriber,Male,1959.0
333750,2017-03-10 18:52:50,2017-03-10 19:00:00,430,Orleans St & Merchandise Mart Plaza,Dearborn St & Erie St,Subscriber,Male,1988.0
27384,2017-01-11 07:59:58,2017-01-11 08:14:13,855,Loomis St & Jackson Blvd,LaSalle St & Jackson Blvd,Subscriber,Male,1975.0
659902,2017-04-25 13:23:44,2017-04-25 13:33:06,562,LaSalle St & Washington St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1960.0
1181325,2017-06-08 19:06:23,2017-06-08 19:18:17,714,Clinton St & Washington Blvd,Field Blvd & South Water St,Subscriber,Male,1980.0
774924,2017-05-09 23:24:44,2017-05-09 23:28:45,241,Clark St & North Ave,Ritchie Ct & Banks St,Subscriber,Male,1990.0
596358,2017-04-19 14:12:19,2017-04-19 14:18:05,346,Franklin St & Quincy St,Michigan Ave & Jackson Blvd,Subscriber,Male,1976.0
280216,2017-03-01 11:15:41,2017-03-01 11:21:28,347,Calumet Ave & 33rd St,State St & 33rd St,Subscriber,Female,1989.0
571203,2017-04-17 10:19:19,2017-04-17 10:47:23,1684,Michigan Ave & Pearson St,Millennium Park,Customer,,
889198,2017-05-18 17:18:30,2017-05-18 17:34:24,954,LaSalle St & Adams St,McClurg Ct & Illinois St,Subscriber,Female,1985.0
866660,2017-05-17 07:38:43,2017-05-17 08:00:07,1284,Stockton Dr & Wrightwood Ave,Lake Shore Dr & Monroe St,Subscriber,Male,1974.0
1150608,2017-06-07 07:17:47,2017-06-07 07:31:24,817,Ashland Ave & Division St,Ashland Ave & Harrison St,Subscriber,Female,1989.0
1223172,2017-06-11 08:31:26,2017-06-11 08:58:07,1601,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,Customer,,
945066,2017-05-24 19:05:42,2017-05-24 19:26:06,1224,Sedgwick St & North Ave,Sheffield Ave & Webster Ave,Subscriber,Male,1984.0
1485724,2017-06-26 19:37:16,2017-06-26 20:01:51,1475,Kedzie Ave & Milwaukee Ave,Dearborn St & Erie St,Subscriber,Female,1981.0
527669,2017-04-13 17:32:18,2017-04-13 17:36:59,281,Sheridan Rd & Loyola Ave,Clark St & Columbia Ave,Subscriber,Male,1974.0
1522650,2017-06-29 08:20:23,2017-06-29 08:22:37,134,Clark St & Columbia Ave,Clark St & Lunt Ave,Subscriber,Male,1987.0
588102,2017-04-18 17:32:52,2017-04-18 17:52:25,1173,Burnham Harbor,Streeter Dr & Grand Ave,Customer,,
459861,2017-04-06 08:10:06,2017-04-06 08:21:00,654,Ashland Ave & Augusta Blvd,Clinton St & Washington Blvd,Subscriber,Male,1991.0
784349,2017-05-11 08:06:13,2017-05-11 08:19:34,801,Damen Ave & Augusta Blvd,Clinton St & Lake St,Subscriber,Male,1978.0
957233,2017-05-25 19:45:09,2017-05-25 20:13:25,1696,McClurg Ct & Erie St,Halsted St & Diversey Pkwy,Subscriber,Female,1988.0
630071,2017-04-23 04:15:08,2017-04-23 04:26:14,666,Southport Ave & Roscoe St,Broadway & Belmont Ave,Subscriber,Male,1996.0
1103883,2017-06-04 11:28:12,2017-06-04 11:50:24,1332,Sheffield Ave & Wrightwood Ave,Clark St & North Ave,Customer,,
369385,2017-03-20 17:25:10,2017-03-20 17:28:11,181,Kingsbury St & Kinzie St,Clinton St & Lake St,Subscriber,Male,1983.0
1358754,2017-06-19 17:34:37,2017-06-19 17:39:27,290,Lake Shore Dr & Ohio St,Fairbanks Ct & Grand Ave,Customer,,
1422662,2017-06-23 14:03:19,2017-06-23 14:44:06,2447,Wabash Ave & Roosevelt Rd,Michigan Ave & Oak St,Customer,,
1189202,2017-06-09 11:08:54,2017-06-09 11:27:53,1139,Morgan St & Lake St,Paulina Ave & North Ave,Customer,,
458813,2017-04-05 18:14:47,2017-04-05 18:25:57,670,Manor Ave & Leland Ave,Francisco Ave & Foster Ave,Subscriber,Male,1964.0
1105584,2017-06-04 12:47:51,2017-06-04 12:51:34,223,Sheridan Rd & Noyes St (NU),University Library (NU),Subscriber,Male,1998.0
1355184,2017-06-19 14:19:53,2017-06-19 14:25:28,335,Halsted St & Roscoe St,Halsted St & Diversey Pkwy,Customer,,
1468639,2017-06-25 19:42:05,2017-06-25 20:07:33,1528,Lincoln Ave & Roscoe St,Rockwell St & Eastwood Ave,Customer,,
702065,2017-05-01 08:34:28,2017-05-01 08:42:15,467,Jefferson St & Monroe St,Daley Center Plaza,Subscriber,Male,1980.0
1420053,2017-06-23 11:26:13,2017-06-23 12:04:15,2282,Burnham Harbor,Museum of Science and Industry,Customer,,
217285,2017-02-19 15:33:18,2017-02-19 15:38:43,325,Halsted St & Roscoe St,Halsted St & Diversey Pkwy,Subscriber,Female,1991.0
1306909,2017-06-16 14:25:06,2017-06-16 14:26:47,101,Larrabee St & Oak St,Larrabee St & Division St,Subscriber,Male,1977.0
406358,2017-03-27 08:55:50,2017-03-27 09:02:28,398,Clinton St & Washington Blvd,Clark St & Lake St,Subscriber,Male,1981.0
172558,2017-02-14 16:06:45,2017-02-14 16:20:49,844,Wolcott Ave & Polk St,Clinton St & Jackson Blvd,Subscriber,Male,1980.0
289917,2017-03-03 11:26:09,2017-03-03 11:41:41,932,Dusable Harbor,Field Museum,Customer,,
225011,2017-02-20 14:00:21,2017-02-20 14:21:00,1239,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,Customer,,
1222857,2017-06-11 07:24:40,2017-06-11 07:49:55,1515,Michigan Ave & Oak St,Sheridan Rd & Irving Park Rd,Subscriber,Female,1994.0
673174,2017-04-26 12:11:49,2017-04-26 12:16:46,297,Canal St & Adams St,Peoria St & Jackson Blvd,Subscriber,Female,1986.0
1206814,2017-06-10 11:27:11,2017-06-10 12:32:09,3898,Millennium Park,Sheridan Rd & Irving Park Rd,Customer,,
1116859,2017-06-04 23:45:20,2017-06-04 23:52:34,434,LaSalle St & Washington St,Stetson Ave & South Water St,Subscriber,Male,1977.0
435902,2017-04-01 15:00:38,2017-04-01 15:27:11,1593,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
250793,2017-02-23 08:26:24,2017-02-23 08:38:25,721,Damen Ave & Clybourn Ave,Dayton St & North Ave,Subscriber,Female,1990.0
1013405,2017-05-29 19:00:58,2017-05-29 19:13:09,731,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,Subscriber,Female,1978.0
794763,2017-05-12 06:29:53,2017-05-12 06:40:51,658,Morgan St & Lake St,Fairbanks Ct & Grand Ave,Subscriber,Male,1989.0
1322537,2017-06-17 13:16:35,2017-06-17 13:29:23,768,Clark St & Lake St,Green St & Randolph St,Subscriber,Male,1986.0
405486,2017-03-27 07:20:58,2017-03-27 07:25:31,273,Wabash Ave & Wacker Pl,Wabash Ave & Adams St,Subscriber,Male,1985.0
1286048,2017-06-15 08:36:00,2017-06-15 08:47:33,693,Wabash Ave & 16th St,Dearborn St & Adams St,Subscriber,Male,1988.0
874111,2017-05-17 17:03:08,2017-05-17 17:14:21,673,Broadway & Argyle St,Ravenswood Ave & Berteau Ave,Subscriber,Male,1988.0
1465219,2017-06-25 16:55:12,2017-06-25 17:19:20,1448,Streeter Dr & Grand Ave,Broadway & Barry Ave,Subscriber,Male,1992.0
364884,2017-03-20 06:24:13,2017-03-20 06:33:19,546,Canal St & Adams St,State St & Pearson St,Subscriber,Male,1980.0
824443,2017-05-14 10:22:16,2017-05-14 10:41:25,1149,Broadway & Barry Ave,Michigan Ave & Oak St,Customer,,
365272,2017-03-20 07:28:16,2017-03-20 08:29:35,3679,Sedgwick St & North Ave,Fairbanks Ct & Grand Ave,Subscriber,Female,1987.0
842907,2017-05-15 16:53:27,2017-05-15 17:05:29,722,McClurg Ct & Erie St,Clark St & Randolph St,Subscriber,Male,1989.0
969059,2017-05-27 09:50:28,2017-05-27 09:58:21,473,Financial Pl & Congress Pkwy,State St & Randolph St,Subscriber,Female,1982.0
44154,2017-01-17 08:56:13,2017-01-17 09:03:52,459,Racine Ave & 13th St,Wood St & Taylor St,Subscriber,Male,1981.0
566306,2017-04-16 18:47:45,2017-04-16 19:13:26,1541,Streeter Dr & Grand Ave,State St & Harrison St,Customer,,
513067,2017-04-11 19:27:23,2017-04-11 19:35:51,508,Kingsbury St & Erie St,Clinton St & Jackson Blvd,Customer,,
841836,2017-05-15 16:10:34,2017-05-15 16:19:04,510,Morgan St & Polk St,Loomis St & Taylor St (*),Subscriber,Female,1994.0
538636,2017-04-14 18:47:58,2017-04-14 19:01:54,836,McClurg Ct & Illinois St,Michigan Ave & 14th St,Subscriber,Male,1988.0
514333,2017-04-12 06:33:25,2017-04-12 06:48:57,932,Calumet Ave & 18th St,Michigan Ave & Washington St,Subscriber,Male,1980.0
1499112,2017-06-27 17:10:02,2017-06-27 17:25:05,903,Oakley Ave & Roscoe St,California Ave & Milwaukee Ave,Subscriber,Male,1973.0
1028141,2017-05-30 18:56:11,2017-05-30 19:05:52,581,LaSalle St & Illinois St,Aberdeen St & Monroe St,Subscriber,Male,1985.0
1478083,2017-06-26 15:00:02,2017-06-26 16:48:40,6518,Michigan Ave & Pearson St,Lake Shore Dr & Ohio St,Customer,,
1158401,2017-06-07 16:23:03,2017-06-07 16:45:22,1339,Streeter Dr & Grand Ave,Lake Shore Dr & Wellington Ave,Subscriber,Male,1991.0
813056,2017-05-13 13:18:03,2017-05-13 13:30:18,735,Lake Shore Dr & North Blvd,Larrabee St & Armitage Ave,Subscriber,Female,1979.0
992206,2017-05-28 15:35:31,2017-05-28 15:41:38,367,Campbell Ave & Montrose Ave,Oakley Ave & Irving Park Rd,Subscriber,Female,1982.0
741483,2017-05-05 21:26:30,2017-05-05 21:33:57,447,Wabash Ave & Grand Ave,Milwaukee Ave & Grand Ave,Subscriber,Male,1989.0
1067576,2017-06-02 11:20:05,2017-06-02 11:31:58,713,Franklin St & Monroe St,Clinton St & Madison St,Subscriber,Male,1972.0
1044925,2017-05-31 20:22:51,2017-05-31 20:24:44,113,Wolcott Ave & Polk St,Hermitage Ave & Polk St,Subscriber,Male,1970.0
715143,2017-05-03 07:30:09,2017-05-03 07:38:19,490,Ravenswood Ave & Balmoral Ave,Damen Ave & Leland Ave,Subscriber,Male,1978.0
1064528,2017-06-02 07:54:07,2017-06-02 07:59:18,311,Seeley Ave & Roscoe St,Lincoln Ave & Belmont Ave,Subscriber,Male,1972.0
1128569,2017-06-05 17:42:27,2017-06-05 17:54:13,706,Dearborn Pkwy & Delaware Pl,Carpenter St & Huron St,Subscriber,Female,1981.0
1084133,2017-06-03 10:49:03,2017-06-03 11:35:40,2797,Calumet Ave & 35th St,Millennium Park,Customer,,
906221,2017-05-21 09:51:42,2017-05-21 10:06:35,893,Broadway & Cornelia Ave,Damen Ave & Wellington Ave,Customer,,
1523961,2017-06-29 09:23:34,2017-06-29 09:29:58,384,Franklin St & Lake St,Rush St & Hubbard St,Subscriber,Male,1972.0
261005,2017-02-25 13:24:30,2017-02-25 13:32:40,490,Morgan St & Lake St,Racine Ave & Congress Pkwy,Subscriber,Female,1984.0
475291,2017-04-08 11:25:23,2017-04-08 11:32:34,431,Dearborn St & Erie St,McClurg Ct & Erie St,Customer,,
368388,2017-03-20 16:17:06,2017-03-20 16:24:35,449,Halsted St & Polk St,Clinton St & Jackson Blvd,Subscriber,Female,1961.0
959141,2017-05-26 06:04:57,2017-05-26 06:22:10,1033,Lake Park Ave & 56th St,MLK Jr Dr & Oakwood Blvd,Subscriber,Male,1994.0
468638,2017-04-07 13:21:10,2017-04-07 13:35:33,863,Kingsbury St & Kinzie St,Wells St & Evergreen Ave,Customer,,
